교육청명,교육지원청명,유치원코드,유치원명,설립유형,건축년도,건물층수,건물전용면적,대지총면적,공시차수,주소,위도,경도
서울특별시교육청,강서양천교육지원청,1ecec08c-eec7-b044-e053-0a32095ab044,화곡유치원,사립(법인),1976년,지상1층/ 지하0층,459㎡,2865㎡,20231,서울특별시 강서구 까치산로 60,37.5547483,126.8536521
서울특별시교육청,강서양천교육지원청,1ecec08c-ef9c-b044-e053-0a32095ab044,선미유치원,사립(법인),1973년,지상3층/ 지하0층,1048㎡,802㎡,20231,서울특별시 강서구 까치산로2길 43,37.5390695,126.8431472
서울특별시교육청,강서양천교육지원청,1ecec08c-f199-b044-e053-0a32095ab044,서울공진초등학교병설유치원,공립(병설),2014년,지상2층/ 지하1층,841㎡,2485㎡,20231,서울특별시 강서구 마곡서로 33,37.55785415,126.82269249436692
서울특별시교육청,강서양천교육지원청,1ecec08c-f1fa-b044-e053-0a32095ab044,보라유치원,사립(사인),1995년,지상3층/ 지하1층,534㎡,497㎡,20231,서울특별시 강서구 공항대로39길 100,37.5613245,126.8445763
서울특별시교육청,강서양천교육지원청,1ecec08c-f1fb-b044-e053-0a32095ab044,서강유치원,사립(사인),2018년,지상4층/ 지하0층,514㎡,523㎡,20191,서울특별시 강서구 금낭화로 35,37.57979,126.81088
서울특별시교육청,강서양천교육지원청,1ecec08c-f33b-b044-e053-0a32095ab044,신세기유치원,사립(사인),1992년,지상2층/ 지하1층,751㎡,547㎡,20231,서울특별시 강서구 허준로 47,37.570828649999996,126.84795986720293
서울특별시교육청,강서양천교육지원청,1ecec08c-f3d7-b044-e053-0a32095ab044,서울정곡초등학교병설유치원,공립(병설),1994년,지상2층/ 지하0층,1324㎡,12475㎡,20231,서울특별시 강서구 방화대로50길 22,37.5771132,126.8179574
서울특별시교육청,강서양천교육지원청,1ecec08c-f3d8-b044-e053-0a32095ab044,신영유치원,사립(사인),1983년,지상3층/ 지하1층,666㎡,520㎡,20231,서울특별시 강서구 곰달래로25길 4,37.5326243,126.8487317
서울특별시교육청,강서양천교육지원청,1ecec08c-f446-b044-e053-0a32095ab044,강서유치원,사립(사인),1988년,지상4층/ 지하0층,1122㎡,803㎡,20231,서울특별시 강서구 까치산로 116,37.5547483,126.8536521
서울특별시교육청,강서양천교육지원청,1ecec08c-f447-b044-e053-0a32095ab044,대유유치원,사립(법인),1980년,지상2층/ 지하1층,567㎡,361㎡,20231,서울특별시 강서구 곰달래로57길 39,37.5327184,126.8618594
서울특별시교육청,강서양천교육지원청,1ecec08c-f44b-b044-e053-0a32095ab044,문성유치원,사립(사인),1980년,지상3층/ 지하0층,1290㎡,768㎡,20191,서울특별시 강서구 우현로 8,37.547067299999995,126.84457252402501
서울특별시교육청,강서양천교육지원청,1ecec08c-f563-b044-e053-0a32095ab044,우람유치원,사립(사인),1997년,지상4층/ 지하1층,717㎡,17791㎡,20231,서울특별시 강서구 방화대로45길 32,37.5742915,126.8139743
서울특별시교육청,강서양천교육지원청,1ecec08c-f7b7-b044-e053-0a32095ab044,우일유치원,사립(사인),1987년,지상1층/ 지하1층,636㎡,558㎡,20231,서울특별시 강서구 곰달래로47길 88,37.5346836,126.8556101
서울특별시교육청,강서양천교육지원청,1ecec08c-f7f7-b044-e053-0a32095ab044,우리곰유치원,사립(사인),1992년,지상2층/ 지하1층,737㎡,2099㎡,20231,서울특별시 강서구 허준로 23,37.5703435,126.8429705
서울특별시교육청,강서양천교육지원청,1ecec08c-f8f5-b044-e053-0a32095ab044,공항제일유치원,사립(사인),1981년,지상2층/ 지하1층,417㎡,71239㎡,20231,서울특별시 강서구 개화동로23길 100,37.5661345,126.8089898
서울특별시교육청,강서양천교육지원청,1ecec08c-f8f7-b044-e053-0a32095ab044,등현유치원,사립(사인),1996년,지상3층/ 지하1층,744㎡,400㎡,20231,서울특별시 강서구 화곡로63가길 63,37.560955,126.8485363
서울특별시교육청,강서양천교육지원청,1ecec08c-fa09-b044-e053-0a32095ab044,유니유치원,사립(사인),1993년,지상2층/ 지하1층,747㎡,603㎡,20231,서울특별시 강서구 허준로 175,37.56352865,126.86022524438607
서울특별시교육청,강서양천교육지원청,1ecec08c-fad9-b044-e053-0a32095ab044,방화이화유치원,사립(사인),1979년,지상2층/ 지하0층,321㎡,594㎡,20231,서울특별시 강서구 양천로17길 4-55,37.5743425,126.8129068
서울특별시교육청,강서양천교육지원청,1ecec08c-fbfb-b044-e053-0a32095ab044,예지유치원,사립(사인),1994년,지상4층/ 지하1층,576㎡,235㎡,20181,서울특별시 강서구 남부순환로11가길 89,37.554902,126.8133442
서울특별시교육청,강서양천교육지원청,1ecec08c-fbfc-b044-e053-0a32095ab044,진일유치원,사립(사인),1993년,지상3층/ 지하1층,356㎡,333㎡,20211,서울특별시 강서구 허준로 121,37.565385,126.8538288
서울특별시교육청,강서양천교육지원청,1ecec08c-fc58-b044-e053-0a32095ab044,예은유치원,사립(사인),2006년,지상4층/ 지하0층,783㎡,403㎡,20191,서울특별시 강서구 까치산로4길 101-5,37.5397574,126.8465284
서울특별시교육청,강서양천교육지원청,1ecec08c-fcd8-b044-e053-0a32095ab044,수미유치원,사립(사인),1985년,지상3층/ 지하1층,521㎡,262㎡,20181,서울특별시 강서구 강서로17길 130,37.5324689,126.8409039
서울특별시교육청,강서양천교육지원청,1ecec08c-fd31-b044-e053-0a32095ab044,서울염경초등학교병설유치원,공립(병설),2005년,지상1층/ 지하1층,2626㎡,3000㎡,20231,서울특별시 강서구 양천로69길 49,37.5548311,126.8720968
서울특별시교육청,강서양천교육지원청,1ecec08c-fdb8-b044-e053-0a32095ab044,등촌이화유치원,사립(사인),1995년,지상4층/ 지하1층,472㎡,224㎡,20221,서울특별시 강서구 화곡로63가길 26,37.560955,126.8485363
서울특별시교육청,강서양천교육지원청,1ecec08c-feae-b044-e053-0a32095ab044,서울월정초등학교병설유치원,공립(병설),1970년,지상2층/ 지하0층,1792㎡,10629㎡,20231,서울특별시 강서구 월정로 176,37.53301,126.8365271
서울특별시교육청,강서양천교육지원청,1ecec08c-ff1b-b044-e053-0a32095ab044,미래유치원,사립(사인),1994년,지상2층/ 지하1층,629㎡,563㎡,20231,서울특별시 강서구 양천로6길 28,37.5707907,126.8074712
서울특별시교육청,강서양천교육지원청,1ecec08c-ff1d-b044-e053-0a32095ab044,서울내발산초등학교병설유치원,공립(병설),1984년,지상1층/ 지하0층,440㎡,11581㎡,20231,서울특별시 강서구 강서로46길 23,37.551280500000004,126.83739984646022
서울특별시교육청,강서양천교육지원청,1ecec08d-018e-b044-e053-0a32095ab044,대붕유치원,사립(사인),1993년,지상2층/ 지하1층,747㎡,747㎡,20231,서울특별시 강서구 허준로 176,37.5703435,126.8429705
서울특별시교육청,강서양천교육지원청,1ecec08d-03f7-b044-e053-0a32095ab044,아이파크예원유치원,사립(사인),2007년,지상3층/ 지하1층,1028㎡,1163㎡,20231,서울특별시 강서구 강서로 266,37.5495215,126.8368776018829
서울특별시교육청,강서양천교육지원청,1ecec08d-04c7-b044-e053-0a32095ab044,동그라미유치원,사립(사인),1991년,지상2층/ 지하0층,620㎡,1316㎡,20221,서울특별시 강서구 화곡로52길 14,37.5502717,126.8491135
서울특별시교육청,강서양천교육지원청,1ecec08d-05b7-b044-e053-0a32095ab044,국제유치원,사립(사인),1990년,지상4층/ 지하1층,732㎡,973㎡,20231,서울특별시 강서구 양천로30길 4,37.5685205,126.8232718
서울특별시교육청,강서양천교육지원청,1ecec08d-05b9-b044-e053-0a32095ab044,등촌제일유치원,사립(법인),2004년,지상2층/ 지하0층,819㎡,971㎡,20231,서울특별시 강서구 화곡로66길 118,37.5576509,126.8557506
서울특별시교육청,강서양천교육지원청,1ecec08d-06b7-b044-e053-0a32095ab044,미래클유치원,사립(사인),2008년,지상3층/ 지하1층,1860㎡,890㎡,20191,서울특별시 강서구 수명로1길 76,37.55237385,126.82302394664086
서울특별시교육청,강서양천교육지원청,1ecec08d-08ba-b044-e053-0a32095ab044,장미유치원,사립(사인),1993년,지상2층/ 지하1층,737㎡,746㎡,20231,서울특별시 강서구 허준로 139,37.5656571,126.8562749
서울특별시교육청,강서양천교육지원청,1ecec08d-08bd-b044-e053-0a32095ab044,홍신유치원,사립(사인),1982년,지상3층/ 지하1층,680㎡,885㎡,20231,서울특별시 강서구 강서로45길 63,37.5480879,126.8325842162966
서울특별시교육청,강서양천교육지원청,1ecec08d-0993-b044-e053-0a32095ab044,아람유치원,사립(사인),1993년,지상2층/ 지하1층,653㎡,584㎡,20231,서울특별시 강서구 금낭화로23길 8,37.578978,126.8118297
서울특별시교육청,강서양천교육지원청,1ecec08d-09f0-b044-e053-0a32095ab044,서울화일초등학교병설유치원,공립(병설),2005년,지상5층/ 지하2층,997㎡,7232㎡,20231,서울특별시 강서구 까치산로10길 70,37.5416391,126.8470009
서울특별시교육청,강서양천교육지원청,1ecec08d-0b2b-b044-e053-0a32095ab044,윤서유치원,사립(사인),2003년,지상2층/ 지하0층,581㎡,665㎡,20231,서울특별시 강서구 화곡로13길 107,37.54599335,126.8323356
서울특별시교육청,강서양천교육지원청,1ecec08d-0c02-b044-e053-0a32095ab044,미도유치원,사립(사인),1986년,지상2층/ 지하1층,427㎡,1127㎡,20231,서울특별시 강서구 공항대로58가길 39,37.5507818,126.8607731
서울특별시교육청,강서양천교육지원청,1ecec08d-0d31-b044-e053-0a32095ab044,해리유치원,사립(사인),1993년,지상2층/ 지하1층,838㎡,833㎡,20231,서울특별시 강서구 허준로 234,37.559119800000005,126.86408319565756
서울특별시교육청,강서양천교육지원청,1ecec08d-0f76-b044-e053-0a32095ab044,예일유치원,사립(사인),2007년,지상3층/ 지하1층,2476㎡,2531㎡,20231,서울특별시 강서구 강서로47길 126,37.5537114,126.8292337
서울특별시교육청,강서양천교육지원청,1ecec08d-0f78-b044-e053-0a32095ab044,우현유치원,사립(사인),2005년,지상3층/ 지하1층,903㎡,903㎡,20231,서울특별시 강서구 강서로 348,37.5558937,126.84205496785938
서울특별시교육청,강서양천교육지원청,1fc6dd86-ccbb-d1d2-e053-0a32095ad1d2,윤희유치원,사립(사인),2014년,지상3층/ 지하1층,937㎡,1000㎡,20231,서울특별시 강서구 강서로 216-23,37.5597959,126.8380169
서울특별시교육청,강서양천교육지원청,1fc6dd86-ccca-d1d2-e053-0a32095ad1d2,서울마곡유치원,공립(단설),2015년,지상4층/ 지하1층,3288㎡,1500㎡,20231,서울특별시 강서구 마곡서1로 139-13,37.5587099,126.8202816
서울특별시교육청,강서양천교육지원청,1fd6777e-1513-e0b0-e053-0a32095ae0b0,밤비니유치원,사립(사인),2011년,지상4층/ 지하0층,1087㎡,366㎡,20221,서울특별시 강서구 남부순환로7길 39,37.5581485,126.8098325
서울특별시교육청,강서양천교육지원청,1fd6777e-1532-e0b0-e053-0a32095ae0b0,행복한유치원,사립(사인),1987년,지상3층/ 지하0층,690㎡,610㎡,20231,서울특별시 강서구 강서로62길 40,37.56251,126.84331
서울특별시교육청,강서양천교육지원청,49466743-6302-46e6-beb6-71a05883b7fd,서울수명유치원,공립(단설),2008년,지상4층/ 지하1층,2243㎡,2534㎡,20231,서울특별시 강서구 수명로1길 76,37.55237385,126.82302394664086
서울특별시교육청,강서양천교육지원청,4c985951-85b6-4625-a43d-c1a1a42855fa,새싹유치원,사립(사인),2015년,지상4층/ 지하1층,733㎡,1116㎡,20201,서울특별시 강서구 곰달래로49길 10,37.5358603,126.8551327
서울특별시교육청,강서양천교육지원청,4cac393c-4205-4ac0-86c0-6f16aa97cae0,나나유치원,사립(사인),2005년,지상4층/ 지하1층,716㎡,396㎡,20231,서울특별시 강서구 등촌로13바길 46,37.5360126,126.8576656
서울특별시교육청,강서양천교육지원청,53e84c27-6bdd-49a9-9c73-887fa8bd28a2,서울금낭화유치원,공립(단설),2018년,지상4층/ 지하0층,24518㎡,52304㎡,20231,서울특별시 강서구 금낭화로 35,37.57979,126.81088
서울특별시교육청,강서양천교육지원청,5e4a5892-4caf-4a0b-93ab-44d81b9557a2,서울신곡초등학교병설유치원,공립(병설),1984년,지상3층/ 지하0층,1560㎡,12204㎡,20231,서울특별시 강서구 등촌로13자길 42-14,37.5373096,126.8543981
서울특별시교육청,강서양천교육지원청,7721e609-bd73-448b-8b96-f988a1c4757d,서울등촌초등학교병설유치원,공립(병설),1982년,지상3층/ 지하0층,1279㎡,12858㎡,20231,서울특별시 강서구 등촌로39길 71,37.5459865,126.8606064
서울특별시교육청,강서양천교육지원청,8114e0a3-e56e-47e5-a5d6-c2eef91cbed7,서울탑산초등학교병설유치원,공립(병설),2015년,지상1층/ 지하0층,647㎡,11194㎡,20231,서울특별시 강서구 허준로 109,37.566437500000006,126.85251885689772
서울특별시교육청,강서양천교육지원청,8fe5f3aa-d57f-4d30-bf63-09e1b5ab5633,서울신월초등학교병설유치원,공립(병설),2022년,지상1층/ 지하0층,301㎡,11619㎡,20231,서울특별시 강서구 강서로31길 48,37.5392884,126.8389587
서울특별시교육청,강서양천교육지원청,cd859395-2ba1-4f95-a3db-7c7a75b2d320,서울송정초등학교병설유치원,공립(병설),2019년,지상2층/ 지하0층,957㎡,23366㎡,20231,서울특별시 강서구 공항대로3길 18,37.5624805,126.8102574
서울특별시교육청,강서양천교육지원청,d0fe68a4-a1df-44ce-9072-87f9da3c301a,서울개화초등학교병설유치원,공립(병설),2018년,지상2층/ 지하0층,438㎡,9646㎡,20231,서울특별시 강서구 양천로 11,37.5568502,126.8631112
서울특별시교육청,강서양천교육지원청,da318554-85fa-494c-9ab9-60fd25bb0ce2,이솔유치원,사립(사인),1997년,지상5층/ 지하0층,412㎡,157㎡,20231,서울특별시 강서구 곰달래로33가길 6,37.5314324,126.8527988
서울특별시교육청,강서양천교육지원청,fd885965-9f40-46c1-879e-82acd096a57e,서울가양초등학교병설유치원,공립(병설),1992년,지상2층/ 지하0층,894㎡,11089㎡,20231,서울특별시 강서구 허준로 186,37.5703435,126.8429705
서울특별시교육청,강서양천교육지원청,fe178e0b-2595-4d65-863b-0d8924203e02,서울등명초등학교병설유치원,공립(병설),1994년,지상3층/ 지하0층,446㎡,12032㎡,20231,서울특별시 강서구 강서로56나길 34,37.5627175,126.8422659
서울특별시교육청,동작관악교육지원청,1ecec08c-ed2b-b044-e053-0a32095ab044,한별유치원,사립(사인),1973년,지상3층/ 지하1층,399㎡,631㎡,20231,서울특별시 관악구 남부순환로144길 65,37.4798642,126.912841
서울특별시교육청,동작관악교육지원청,1ecec08c-ef06-b044-e053-0a32095ab044,동원유치원,사립(사인),1980년,지상3층/ 지하0층,634㎡,625㎡,20231,서울특별시 관악구 행운1길 96,37.483092,126.9557411
서울특별시교육청,동작관악교육지원청,1ecec08c-ef08-b044-e053-0a32095ab044,서울관악초등학교병설유치원,공립(병설),1971년,지상1층/ 지하0층,1745㎡,11604㎡,20231,서울특별시 관악구 청룡4길 49,37.4805626,126.94326186387212
서울특별시교육청,동작관악교육지원청,1ecec08c-efc0-b044-e053-0a32095ab044,서울은천초등학교병설유치원,공립(병설),2012년,지상2층/ 지하0층,600㎡,11570㎡,20231,서울특별시 관악구 은천로 69,37.4868596,126.9477174
서울특별시교육청,동작관악교육지원청,1ecec08c-f124-b044-e053-0a32095ab044,서울신성초등학교병설유치원,공립(병설),1984년,지상3층/ 지하0층,1315㎡,11910㎡,20231,서울특별시 관악구 신림로 114,37.4709068,126.9419211
서울특별시교육청,동작관악교육지원청,1ecec08c-f1ae-b044-e053-0a32095ab044,큰솔유치원,사립(사인),2001년,지상2층/ 지하0층,816㎡,413㎡,20181,서울특별시 관악구 관악로30길 12,37.4879751,126.9617919
서울특별시교육청,동작관악교육지원청,1ecec08c-f1af-b044-e053-0a32095ab044,현대유치원,사립(사인),1993년,지상2층/ 지하0층,599㎡,962㎡,20231,서울특별시 관악구 관악로40길 55,37.4918723,126.9591715
서울특별시교육청,동작관악교육지원청,1ecec08c-f3fa-b044-e053-0a32095ab044,예닮유치원,사립(사인),1978년,지상3층/ 지하1층,283㎡,1270㎡,20191,서울특별시 관악구 신원로3길 59-9,37.4829693,126.9265278
서울특별시교육청,동작관악교육지원청,1ecec08c-f4c6-b044-e053-0a32095ab044,예일유치원,사립(사인),2006년,지상4층/ 지하0층,189㎡,235㎡,20181,서울특별시 관악구 낙성대역14길 6,37.47387285,126.96429515
서울특별시교육청,동작관악교육지원청,1ecec08c-f5f1-b044-e053-0a32095ab044,종인유치원,사립(사인),1998년,지상5층/ 지하1층,33782㎡,285220㎡,20201,서울특별시 관악구 솔밭로 20,37.477706,126.9627441
서울특별시교육청,동작관악교육지원청,1ecec08c-f5f2-b044-e053-0a32095ab044,하늘유치원,사립(법인),1993년,지상3층/ 지하0층,324㎡,1026㎡,20231,서울특별시 관악구 양산길 18,37.4741056,126.9334851
서울특별시교육청,동작관악교육지원청,1ecec08c-f8ab-b044-e053-0a32095ab044,서울청룡초등학교병설유치원,공립(병설),1985년,지상2층/ 지하0층,887㎡,13308㎡,20231,서울특별시 관악구 관악로5길 61,37.4753839,126.9518159
서울특별시교육청,동작관악교육지원청,1ecec08c-fa84-b044-e053-0a32095ab044,은아유치원,사립(사인),1976년,지상4층/ 지하1층,2196㎡,1211㎡,20231,서울특별시 관악구 남부순환로246길 25,37.4753208,126.96459935
서울특별시교육청,동작관악교육지원청,1ecec08c-fc3b-b044-e053-0a32095ab044,서울유치원,사립(사인),1999년,지상2층/ 지하1층,537㎡,569㎡,20231,서울특별시 관악구 관악로37길 20,37.4884722,126.9568443
